"Id","GameID","Username","Bet","CashedOut","Bonus","Profit","BustedAt","PlayDate","hora","perdio"
10605997,3343505,"KickItDown",1,3,1,2.01,6.73,2016-11-14 11:48:25,11,0
6887741,3326155,"o_p_",175,5,3.58,706.26,16.4,2016-11-09 13:28:54,13,0
19244226,3396240,"jaycee031008",5,1.18,3.2,1.06,1.43,2016-11-29 08:37:37,8,0
9970907,3340201,"Culebro",75,1.33,3.63,27.47,1.58,2016-11-13 13:38:24,13,0
14700700,3369391,"turbodizel",1,1.25,1,0.26,3.02,2016-11-21 18:36:16,18,0
4294884,3315418,"sharethi",17,1.04,0,0.68,1.58,2016-11-06 12:04:15,12,0
289606,3296289,"Shadowshot3",17,1.1,0,1.7,1.49,2016-11-01 01:35:17,1,0
11618065,3349554,"BostaBit",100,1.1,1.27,11.27,1.46,2016-11-16 04:27:30,4,0
26563706,3434405,"apossirumrun",13,1.15,0,1.95,21.25,2016-12-10 05:15:41,5,0
24032811,3419755,"jpumpswizz2",11,3.05,1.27,22.69,5.75,2016-12-06 02:27:03,2,0
14118811,3365557,"Morgausa",10,1.01,0,0.1,1.95,2016-11-20 16:42:43,16,0
9044994,3335357,"BlackCoupon",584,1.04,0,23.36,2.72,2016-11-12 04:26:58,4,0
19922279,3399549,"desudesu",32000,1.01,2.16,1012.31,1.38,2016-11-30 07:28:11,7,0
22285602,3410944,"Reploid",300,1.25,3.32,84.95,1.37,2016-12-03 13:44:23,13,0
25968091,3430775,"krwok",4513,1.02,0.95,133.33,2.17,2016-12-09 04:45:24,4,0
102456,3295273,"roadbet",12,1.72,4.08,9.13,4.15,2016-10-31 18:44:38,18,0
7812653,3330149,"nosewi",1,1.04,4,0.08,1.14,2016-11-10 16:45:42,16,0
16997178,3382875,"Bhumitsolanki",200,1.22,2.27,48.55,2.43,2016-11-25 14:24:06,14,0
1567176,3302960,"wolfy9",7,1.63,2.86,4.61,1.65,2016-11-02 22:47:36,22,0
25052779,3425172,"XBL-Revolution",100,1.05,0,5,13.41,2016-12-07 14:53:49,14,0
5361457,3319910,"thegamebeoi",6,1.04,5.33,0.56,1.11,2016-11-07 18:50:30,18,0
5852667,3321991,"kangrrr",100,1.97,3.32,100.32,32.24,2016-11-08 09:01:59,9,0
24003234,3419595,"angels_2424",86,2,1.3,87.12,3.37,2016-12-06 01:21:33,1,0
11844324,3350937,"Zimoglyd",750,1.04,0,30,1.28,2016-11-16 13:45:14,13,0
18683422,3393289,"TurtleDank",9,1.55,0,4.95,3.86,2016-11-28 12:07:27,12,0
20373766,3401592,"antaresgold",1680,1.23,0,386.4,2.33,2016-11-30 21:43:15,21,0
1160851,3300912,"effectsdx",9,1.04,0,0.36,11.76,2016-11-02 08:56:39,8,0
14421928,3367577,"sega55",32,2,0.28,32.09,3.07,2016-11-21 06:24:57,6,0
5089529,3318852,"vicks1990",1,1.05,0,0.05,2.68,2016-11-07 11:31:35,11,0
7556946,3329073,"lelik3310",186,1.61,0,113.46,25.51,2016-11-10 09:40:37,9,0
3086381,3310341,"kptpro",20000,1.01,0,200,32.52,2016-11-05 01:34:58,1,0
11670834,3349913,"azoote78",1,1.1,0,0.1,1.9,2016-11-16 06:46:19,6,0
14930854,3370940,"znay22",11,1.1,0,1.1,1.78,2016-11-22 05:26:20,5,0
5538489,3320654,"rottor29",1,1,0,0,1.59,2016-11-07 23:52:45,23,0
11553925,3349094,"Yoon",1332,1.25,0,333,6.21,2016-11-16 01:16:43,1,0
3542384,3312299,"prince73999",1,1.2,2,0.22,1.36,2016-11-05 14:45:29,14,0
9403907,3337087,"Lucky13",4,1.1,2.5,0.5,1.93,2016-11-12 16:05:20,16,0
21886558,3408764,"Kayla47",40,1.5,0,20,2.21,2016-12-02 23:02:37,23,0
4052220,3314404,"Lastmy20dollar",10000,1.33,0.07,3307.19,2.31,2016-11-06 05:08:48,5,0
4695798,3317028,"marcopac",20,1.04,4,1.6,1.28,2016-11-06 23:08:41,23,0
5748686,3321586,"dhanics",1000,1.33,0,330,5.13,2016-11-08 06:23:00,6,0
7452466,3328596,"serg53",30,2,1.87,30.56,2.08,2016-11-10 06:26:40,6,0
5985376,3322498,"Eddywan223",10,1.1,2,1.2,1.62,2016-11-08 12:31:00,12,0
26329403,3432907,"Begin",100,1.3,5.36,35.36,1.48,2016-12-09 19:15:47,19,0
8959632,3334970,"Chieralph15",18,1.1,0,1.8,1.81,2016-11-12 01:46:00,1,0
22217416,3410586,"hotg",8,1.44,0,3.52,3.97,2016-12-03 11:19:23,11,0
3777484,3313219,"evgeny1976",12,1.2,0,2.4,237.96,2016-11-05 21:10:57,21,0
11003745,3345738,"207Clark",9,1.11,0,0.99,8.64,2016-11-15 02:51:17,2,0
5194680,3319267,"ezekiel123",2500,2.38,4.59,3564.68,6.73,2016-11-07 14:25:46,14,0
11246932,3347340,"Seller",100,1.3,0.72,30.72,1.8,2016-11-15 13:33:55,13,0
5041107,3318645,"sizeopt",7,1.04,0,0.28,2.61,2016-11-07 09:57:47,9,0
12792591,3356838,"dbitsx4",11,1.05,0,0.55,5.41,2016-11-18 05:46:13,5,0
11824079,3350824,"wqeqwfsd3",500,1.2,0,100,4.2,2016-11-16 12:57:15,12,0
25491787,3427824,"serg53",30,2,1.6,30.48,8.61,2016-12-08 08:42:00,8,0
10856562,3344845,"Khansaab",8,4,3,24.24,6.14,2016-11-14 20:46:40,20,0
13180303,3359318,"ScriptPwnage",22000,1.33,1.08,7497.87,3.13,2016-11-18 22:37:22,22,0
9534530,3337727,"Escalade",166,1.1,4.58,24.2,1.31,2016-11-12 20:19:14,20,0
8253983,3332078,"effectsdx",3,1.04,0,0.12,2.99,2016-11-11 05:43:11,5,0
23948117,3419300,"karolkaleta",30,9,1.17,240.35,12.08,2016-12-05 23:18:14,23,0
26766272,3435553,"1000yen",4,1.05,0,0.2,6.44,2016-12-10 13:08:52,13,0
9123200,3335740,"miraclekt",8,1.05,0,0.4,1.35,2016-11-12 07:00:09,7,0
25485809,3427789,"1225",1098,1.11,1.23,134.28,1.15,2016-12-08 08:27:15,8,0
3833580,3313438,"tahaege",5000,1.2,0,1000,3.83,2016-11-05 22:41:28,22,0
11723834,3350243,"Shadowshot",126,2,3.67,130.62,2.53,2016-11-16 09:04:58,9,0
20878225,3403981,"_caramba_tm_",2,2,0,2,26.36,2016-12-01 14:15:22,14,0
11857314,3351008,"zaim",100,1.35,2.23,37.23,1.84,2016-11-16 14:15:35,14,0
1406649,3302137,"haihien999",2778,2.14,0,3166.92,6.24,2016-11-02 17:02:41,17,0
11431189,3348336,"john421",400,1.05,0,20,2.92,2016-11-15 20:08:09,20,0
18992566,3394836,"koc79",10,1.04,3.5,0.75,1.05,2016-11-28 22:41:19,22,0
15020872,3371452,"fabianalima",18011,1.03,0,540.33,5.26,2016-11-22 08:58:52,8,0
17853422,3388216,"wine",20000,1.02,1.73,745.7,1.04,2016-11-27 01:55:04,1,0
4705995,3317075,"BlackShadow",10,3,2.9,20.29,4.43,2016-11-06 23:29:44,23,0
11139168,3346597,"bustabuts1",115000,2.65,3.14,193355.68,3.32,2016-11-15 08:40:59,8,0
4523918,3316317,"sharethi",19,1.04,5.47,1.8,1.08,2016-11-06 18:18:45,18,0
1256059,3301384,"novita1234",3,4.27,0,9.81,5.13,2016-11-02 12:00:55,12,0
23720543,3418211,"milehighblazer",39,1.48,2.59,19.73,4.35,2016-12-05 15:50:45,15,0
5147757,3319085,"arrivek",6,1.04,0,0.24,1.82,2016-11-07 13:09:24,13,0
5408515,3320102,"Krug",2,2.49,3.5,3.05,9.41,2016-11-07 20:05:12,20,0
7679030,3329599,"xpos",25,1.2,0,5,1.96,2016-11-10 13:12:08,13,0
7264356,3327712,"sarmat545",74,1.11,2.16,9.74,1.56,2016-11-10 00:19:03,0,0
14453332,3367783,"Delorian",15000,1.07,0,1050,2.04,2016-11-21 07:44:31,7,0
1392809,3302068,"prialoket",17,1.13,1.82,2.52,1.13,2016-11-02 16:38:26,16,0
9539620,3337753,"effectsdx",1,1.04,0,0.04,5.15,2016-11-12 20:34:29,20,0
21975648,3409309,"RUSSO2016",149,1.05,1.08,9.06,1.11,2016-12-03 02:30:29,2,0
7565,3294842,"soytthe",3,1.04,0,0.12,1.29,2016-10-31 15:50:20,15,0
4719969,3317139,"Mansur",4,1.25,0,1,1.59,2016-11-06 23:59:22,23,0
1870175,3304582,"wolfy9",352,1.02,1.69,12.99,1.68,2016-11-03 09:59:07,9,0
17217780,3384178,"Morgannetworker",1,1.15,0,0.15,3.12,2016-11-25 23:01:24,23,0
25068764,3425258,"vdm_01",1,4,0,3,5.69,2016-12-07 15:29:35,15,0
23200708,3415454,"forealdo1",1,20,3,19.03,21.8,2016-12-04 20:56:27,20,0
15593285,3374733,"king6116",3,1.35,2.33,1.12,2.73,2016-11-23 07:15:11,7,0
23473046,3417035,"wolfy9",7,1.14,0,0.98,3.92,2016-12-05 07:43:42,7,0
14936945,3370976,"roNgGoLaWe",4,1.18,0,0.72,2.75,2016-11-22 05:38:48,5,0
12228937,3353320,"gogo5",1,1.57,1,0.58,2.08,2016-11-17 06:01:42,6,0
8038198,3331098,"trial012",5,2,1.6,5.08,2.77,2016-11-10 23:00:09,23,0
10994296,3345671,"king6116",3,1.35,3,1.14,1.62,2016-11-15 02:25:16,2,0
6032713,3322671,"cry050505",1,1.05,0,0.05,7.74,2016-11-08 13:44:34,13,0
17293934,3384703,"meanmachine1",50,1.2,3.7,11.85,1.51,2016-11-26 02:25:11,2,0
11246234,3347336,"Hamza1234",3580,1.77,3.8,2892.79,1.77,2016-11-15 13:31:24,13,0
1207731,3301135,"Wolf84",4,3,1.5,8.06,11.66,2016-11-02 10:27:39,10,0
24627687,3422781,"GrantAWish",75,1.03,0,2.25,1.39,2016-12-06 22:49:45,22,0
3909819,3313755,"marburgsars",444,2.13,3.5,517.27,2.87,2016-11-06 00:48:19,0,0
23073783,3414819,"Olga161",2,2,1.5,2.03,3.24,2016-12-04 16:44:50,16,0
1912178,3304779,"SecretEntity",40,1.03,0,1.2,12.44,2016-11-03 11:23:30,11,0
12097649,3352393,"Baalzebul",10,1.31,3.6,3.46,1.61,2016-11-16 23:37:54,23,0
23010079,3414526,"Sqweerl",10,1.07,3.4,1.04,1.43,2016-12-04 14:39:09,14,0
2533508,3307859,"sofaking",410,1.6,3.81,261.63,2.35,2016-11-04 08:23:42,8,0
6996605,3326611,"drs9",1,1.96,1,0.97,2.97,2016-11-09 16:33:48,16,0
4252076,3315239,"Sotnik_42",1250,2,2.65,1283.14,10.25,2016-11-06 10:46:52,10,0
21353648,3406212,"coinminers",36864,2.6,5.24,60915.83,4.84,2016-12-02 05:18:47,5,0
14348092,3367026,"user74",3,3,1.67,6.05,12.12,2016-11-21 02:39:56,2,0
7273533,3327757,"alexsoft76",1,1.1,2,0.12,2.22,2016-11-10 00:37:06,0,0
2197952,3306147,"CallumKek",15,2.2,2.6,18.39,3.77,2016-11-03 20:33:06,20,0
5702724,3321392,"johnnycoins",50,1.34,2,18,1.41,2016-11-08 05:00:03,5,0
8247190,3332048,"deCisIv",4,1.03,1.75,0.19,1.12,2016-11-11 05:32:49,5,0
20953769,3404277,"Gannicus",75,1.25,0,18.75,1.93,2016-12-01 16:18:42,16,0
16321799,3379040,"Bustacash",1,1.1,0,0.1,30.11,2016-11-24 12:33:36,12,0
17940919,3388814,"Adaptation",4,1.05,2,0.28,1.05,2016-11-27 05:50:06,5,0
15375080,3373438,"Kipper",40,1.08,0,3.2,3.56,2016-11-22 22:22:46,22,0
22639815,3412642,"koc79",10,1.07,0,0.7,5.7,2016-12-04 01:35:50,1,0
5032062,3318606,"COTHUK",100,55.21,3.36,5424.36,197.63,2016-11-07 09:38:55,9,0
19106694,3395523,"xperion77",41,1.12,0,4.92,95.45,2016-11-29 03:26:45,3,0
25435485,3427488,"swetharichie",1,2,2,1.02,2.35,2016-12-08 06:20:32,6,0
3112408,3310468,"sintegra",10,1.04,0,0.4,1.79,2016-11-05 02:26:22,2,0
18046755,3389501,"Venkateswaram",34000,1.09,4.76,4678.2,1.13,2016-11-27 10:29:02,10,0
201486,3295764,"HakonuTeJIb",2,2,0,2,103.08,2016-10-31 22:05:20,22,0
6128781,3323045,"Bator2",1,1.14,0,0.14,1.4,2016-11-08 16:15:54,16,0
14486110,3368007,"NoBBaGGu",24,3,3,48.72,4.5,2016-11-21 09:15:36,9,0
20909525,3404104,"_caramba_tm_",1,2,3,1.03,2.37,2016-12-01 15:03:03,15,0
3658833,3312780,"john421",1000,1.05,0.72,57.24,3.68,2016-11-05 18:00:33,18,0
4918854,3318075,"Killajones89",250,1.2,0,50,3.44,2016-11-07 06:03:00,6,0
6954163,3326437,"John42",1000,1.5,1.47,514.71,4.78,2016-11-09 15:18:32,15,0
2974227,3309806,"Ashikune",300,1.05,1.32,18.96,3.56,2016-11-04 21:36:28,21,0
7320228,3327980,"art14",6,1.15,0,0.9,9.94,2016-11-10 02:13:17,2,0
19036123,3395090,"cgrant57test",1,1.05,0,0.05,4.81,2016-11-29 00:26:00,0,0
21657054,3407619,"megainvest",33,20.43,2.3,641.95,26.42,2016-12-02 15:06:26,15,0
15660996,3375078,"Fair2",2,1.1,0,0.2,5.74,2016-11-23 09:34:21,9,0
15035725,3371534,"riverbed",1,1.1,3,0.13,1.14,2016-11-22 09:36:04,9,0
13622827,3362393,"staffika",2,3,2.5,4.05,3.79,2016-11-19 19:26:42,19,0
22583630,3412338,"sss1012",16,1.15,0,2.4,2.2,2016-12-03 23:27:42,23,0
23673008,3418008,"art14",1,1.07,0,0.07,3.17,2016-12-05 14:28:12,14,0
10109698,3340888,"VirtualFrostHF",86,2,1.19,87.02,4.54,2016-11-13 18:19:40,18,0
5344002,3319843,"railsgers",6,1.04,0,0.24,3.59,2016-11-07 18:21:59,18,0
22896358,3413960,"art14",1,1.07,0,0.07,3.56,2016-12-04 10:49:17,10,0
9537133,3337740,"sine730",1400,1.1,0,140,12.36,2016-11-12 20:25:58,20,0
16950858,3382607,"Tattoo13",550,2.11,6.26,644.95,4.39,2016-11-25 12:38:11,12,0
713791,3298438,"Bambr",52,1.14,0,7.28,2.54,2016-11-01 15:54:52,15,0
6580035,3324925,"UtilityBread",1830,1.28,0,512.4,1.65,2016-11-09 05:06:24,5,0
7121821,3327110,"leonar",6,1.5,0,3,3.48,2016-11-09 20:03:55,20,0
9099050,3335613,"gundala",881,1.15,2.8,156.79,1.29,2016-11-12 06:05:27,6,0
2588208,3308088,"joshuabeats",13,1.04,2.23,0.81,1.65,2016-11-04 10:03:20,10,0
6488481,3324531,"GrannyWasher",10,1.33,0,3.3,261.86,2016-11-09 02:25:02,2,0
9188690,3336071,"miraclekt",8,1.05,2.63,0.61,1.08,2016-11-12 09:04:27,9,0
24090410,3420049,"L0v3",10000,1.12,1.18,1318.31,1.24,2016-12-06 04:31:09,4,0
18245976,3390649,"blacke3636",2,1.05,0,0.1,5.52,2016-11-27 18:15:43,18,0
20409203,3401758,"dim1983",123,1.23,0,28.29,2.86,2016-11-30 22:49:36,22,0
17391662,3385391,"RUSSO2016",1,1.05,4,0.09,1.1,2016-11-26 06:57:34,6,0
20268231,3401130,"rickette",892000,1.08,2.88,97009.37,1.31,2016-11-30 18:25:19,18,0
2304716,3306686,"dab",2,1.1,3,0.26,1.15,2016-11-04 00:06:07,0,0
3701681,3312939,"Killajones89",250,1.2,0.76,51.91,1.5,2016-11-05 19:10:47,19,0
7638201,3329424,"objetiv",4,1.04,0,0.16,4.08,2016-11-10 12:07:55,12,0
26262386,3432538,"bobi3333",64,2,0,64,3.79,2016-12-09 16:44:33,16,0
25659712,3428826,"1000yen",1,1.05,0,0.05,2.35,2016-12-08 15:19:43,15,0
20310189,3401312,"Andycarr",407,1.1,1.25,45.79,1.61,2016-11-30 19:40:37,19,0
7791850,3330064,"john421",500,1.05,0,25,3.57,2016-11-10 16:10:50,16,0
6175082,3323229,"Yaroslav",3,1.5,3.33,1.6,9.17,2016-11-08 17:27:46,17,0
12618050,3355555,"jayhawker20",1667,1.5,0,833.5,19.54,2016-11-17 21:13:30,21,0
21205859,3405362,"moolinex",344,1.58,0,199.52,1.86,2016-12-01 23:45:57,23,0
5109405,3318934,"slammin",2,1.5,2,1.04,1.59,2016-11-07 12:04:59,12,0
4979224,3318367,"AbortedEmbryo",85,1.07,0,5.95,3.93,2016-11-07 07:58:59,7,0
20465831,3402045,"Estdely",100,1.25,0,25,3.76,2016-12-01 00:50:14,0,0
5518805,3320569,"banno",3,1.33,2,1.05,1.7,2016-11-07 23:15:17,23,0
17433555,3385666,"znay22",10,1.1,0,1,5.06,2016-11-26 08:46:14,8,0
19480708,3397381,"Andromeda",1,1.02,0,0.02,3.68,2016-11-29 16:31:08,16,0
14483937,3367992,"Delorian",105000,1.03,0.92,4119.57,1.04,2016-11-21 09:09:08,9,0
3128911,3310545,"prince731999",2,1.5,1.5,1.03,9.16,2016-11-05 02:59:57,2,0
12446806,3354619,"xylitol",2,1.1,0,0.2,1.8,2016-11-17 14:50:42,14,0
7779111,3330012,"john421",500,1.05,0,25,1.16,2016-11-10 15:50:17,15,0
21609204,3407396,"Aryugex",1000,1.08,1.88,98.83,1.61,2016-12-02 13:32:23,13,0
17368502,3385231,"RUSSO2016",1,1.05,0,0.05,4.87,2016-11-26 05:57:41,5,0
25059878,3425209,"No_cakes_pls",86,5.45,1.63,384.1,25.32,2016-12-07 15:08:14,15,0
8217906,3331914,"panep",6,1.25,0,1.5,1.82,2016-11-11 04:41:26,4,0
2820745,3309127,"Lastmy20dollar",5000,1.33,0.45,1672.55,37.86,2016-11-04 17:01:52,17,0
16327021,3379069,"onise222",5,1.2,3.6,1.18,1.31,2016-11-24 12:48:20,12,0
2305345,3306689,"Isnotaustin",1,1.05,0,0.05,3.61,2016-11-04 00:06:57,0,0
9372794,3336941,"xrnath",237,1.04,0,9.48,3.88,2016-11-12 15:03:58,15,0
24796475,3423767,"Oleg_Sh",100,1.21,0,21,1.52,2016-12-07 05:29:32,5,0
16878988,3382208,"onise222",6,1.2,0,1.2,4.15,2016-11-25 09:58:21,9,0
20444941,3401938,"Ackaron76",7,5,1.86,28.13,5.87,2016-12-01 00:07:54,0,0
15008020,3371382,"andbig",25,2,0,25,3.21,2016-11-22 08:31:01,8,0
15016961,3371430,"PatataDeCampo",150,1.33,1.73,52.1,4.51,2016-11-22 08:49:28,8,0
11338234,3347836,"kpot82",2900,2.26,1.87,3708.22,3.13,2016-11-15 16:53:02,16,0
13843167,3363913,"NabilAmrani",1167,1.05,0,58.35,3.02,2016-11-20 05:42:40,5,0
15295654,3372959,"drs9",7,1.05,0,0.35,5.49,2016-11-22 19:10:36,19,0
25033224,3425066,"XBL-Revolution",100,1.05,3.63,8.63,1.43,2016-12-07 14:09:06,14,0
26148041,3431870,"Devcon",625,2.2,5.79,786.21,6.78,2016-12-09 12:15:20,12,0
25414109,3427343,"Manja",5000,1.09,0,450,16.87,2016-12-08 05:19:27,5,0
25627867,3428648,"antaresgold",83,1.32,1.49,27.8,1.51,2016-12-08 14:06:57,14,0
19327089,3396649,"Makskiled",1,2.1,3,1.13,995.46,2016-11-29 11:21:32,11,0
11859188,3351018,"sh5427",175,1.5,2.42,91.73,7.59,2016-11-16 14:19:36,14,0
15254670,3372735,"sfast",10,1.13,1.2,1.42,1.19,2016-11-22 17:40:22,17,0
23141842,3415154,"WalshyDev",40,1.2,1.82,8.73,1.41,2016-12-04 18:54:53,18,0
26951239,3436430,"TInuMN",20,1.05,2.65,1.53,1.1,2016-12-10 19:13:05,19,0
13964970,3364668,"OnTheMoon22",125,10,2.39,1127.99,10.57,2016-11-20 10:45:13,10,0
25990484,3430921,"dyatlov",6,1.13,0,0.78,8.95,2016-12-09 05:49:43,5,0
1288852,3301557,"gskmr1",5,1.04,2.2,0.31,1.68,2016-11-02 13:14:34,13,0
26064754,3431350,"BeansDaddy12",4,1.25,3,1.12,1.29,2016-12-09 08:54:25,8,0
11170110,3346795,"wolfy9",161,1.54,0,86.94,4.12,2016-11-15 10:01:56,10,0
20648284,3402957,"BadaysCrib",1200,2.14,2.76,1401.11,17.5,2016-12-01 07:13:03,7,0
1487537,3302546,"xrnath",12,1.01,0,0.12,1.85,2016-11-02 19:58:36,19,0
17716729,3387384,"patrick329ooo",160,1.21,0,33.6,3.57,2016-11-26 20:14:23,20,0
1827439,3304370,"xopek33",76,2.15,4.22,90.61,2.85,2016-11-03 08:30:40,8,0
7496658,3328792,"manahmanah",3,1.25,2.67,0.83,1.65,2016-11-10 07:48:25,7,0
18729085,3393525,"vogesen",48,1.05,0,2.4,1.55,2016-11-28 13:44:02,13,0
9559195,3337856,"xrnath",33,1.04,0,1.32,1.23,2016-11-12 21:14:16,21,0
8477970,3333013,"JohnL",29,1.71,1.41,21,2.61,2016-11-11 12:22:10,12,0
2876678,3309374,"AbortedEmbryo",100,1.07,0,7,4.43,2016-11-04 18:41:59,18,0
15702046,3375282,"rwrig",5000,1.15,0,750,1.48,2016-11-23 11:02:30,11,0
26012642,3431046,"BubbaKush",300,1.36,2.39,115.18,3.98,2016-12-09 06:40:56,6,0
7257630,3327678,"hotg",1,1.46,0,0.46,3.81,2016-11-10 00:03:29,0,0
25461600,3427641,"xopek33",13,2,0,13,9.25,2016-12-08 07:26:11,7,0
22822061,3413581,"drone",12,2,0,12,2.84,2016-12-04 08:11:35,8,0
5246641,3319460,"methylamine",12463,1.01,2.24,403.35,1.97,2016-11-07 15:42:34,15,0
3528609,3312240,"trillphil3",100,2,2.4,102.4,7.72,2016-11-05 14:18:05,14,0
18015209,3389304,"futzco",26,2.02,1.88,27.01,7.34,2016-11-27 09:04:25,9,0
12802417,3356910,"iboby",2,1.51,1.5,1.05,2.68,2016-11-18 06:18:10,6,0
22123353,3410124,"Remaic859zh",37,5,4.38,149.62,168.72,2016-12-03 08:15:06,8,0
13566980,3362068,"studentASD",10,1.01,0,0.1,6.63,2016-11-19 17:00:39,17,0
19603276,3397915,"robsny",50,1.06,0,3,8.69,2016-11-29 20:11:26,20,0
24260977,3420897,"Dougpuocl",6,5,0,24,47.95,2016-12-06 10:00:49,10,0
15298389,3372975,"Kyfran2",1,1.3,3,0.33,1.33,2016-11-22 19:17:21,19,0
22203864,3410516,"cgrant57test1",42,1.5,3.24,22.36,1.86,2016-12-03 10:50:14,10,0
25975563,3430825,"saniok999",500,1.05,0,25,2.38,2016-12-09 05:07:42,5,0
12047170,3352053,"SolidSnake",200,1.34,1.23,70.46,3.01,2016-11-16 21:21:48,21,0
7793990,3330073,"arrivek",5,1.25,6.8,1.59,1.48,2016-11-10 16:14:04,16,0
10109024,3340884,"BlackShadow",333,1.04,0,13.32,9.62,2016-11-13 18:17:36,18,0
19369862,3396857,"danir",2,2,0,2,3.8,2016-11-29 12:43:59,12,0
24723561,3423331,"koc79",10,1.07,1.3,0.83,1.75,2016-12-07 02:27:04,2,0
10287422,3341710,"KA34",10,1.37,1.9,3.89,4.11,2016-11-13 23:52:55,23,0
1902704,3304734,"lelyka16",10,1.3,3.2,3.32,3.46,2016-11-03 11:03:01,11,0
12271050,3353582,"juchkoff",50,1.01,0,0.5,3.56,2016-11-17 07:49:20,7,0
8502763,3333110,"interestingpw",4,1.05,0,0.2,1.85,2016-11-11 13:04:45,13,0
4270025,3315314,"sintegra",17,1.04,0,0.68,1.39,2016-11-06 11:19:40,11,0
12195769,3353091,"Morgausa",2,1.05,0,0.1,2.47,2016-11-17 04:22:57,4,0
10002408,3340364,"prince731999",54,1.02,0,1.08,3.28,2016-11-13 14:44:27,14,0
6100448,3322931,"mathewslim",9,1.04,5.56,0.86,1.06,2016-11-08 15:27:10,15,0
9939454,3340044,"bientutti",2,1.2,1.5,0.43,2.62,2016-11-13 12:29:52,12,0
8100142,3331382,"Angel777fire",1,1.98,2,1,2.24,2016-11-11 01:01:12,1,0
20868794,3403943,"bitmap",13,1.3,0,3.9,2.06,2016-12-01 13:58:59,13,0
13672357,3362701,"tisevgen",9,1.5,2,4.68,2.19,2016-11-19 21:28:06,21,0
10388877,3342248,"7bhnk",2000,1.5,2.59,1051.89,6.78,2016-11-14 03:23:44,3,0
1052792,3300297,"zmarat",8,2,4.75,8.38,3.72,2016-11-02 04:38:49,4,0
22021763,3409614,"zmarat",25,1.04,1.24,1.31,2.31,2016-12-03 04:44:25,4,0
1691447,3303646,"ClientUser",200,1.04,0,8,4.36,2016-11-03 03:30:18,3,0
22736504,3413144,"marifemndza",1000,3,3.03,2030.3,3.08,2016-12-04 05:14:09,5,0
22478225,3411838,"PIXI",333,1.31,0,103.23,1.96,2016-12-03 20:01:01,20,0
23785994,3418495,"Manja",300,1.48,1.2,147.61,10.12,2016-12-05 17:50:08,17,0
1998648,3305195,"blountb1",2,1.69,3,1.44,2.27,2016-11-03 14:14:22,14,0
8099658,3331380,"trial012",5,2,2,5.1,2.29,2016-11-11 01:00:37,1,0
11310535,3347692,"PIXI",7,1.11,0,0.77,1.75,2016-11-15 15:53:12,15,0
10818947,3344642,"Illidan",20,1.05,0,1,4.49,2016-11-14 19:23:55,19,0
13750164,3363266,"Jireh",1111,1.21,0,233.31,5.24,2016-11-20 01:24:47,1,0
6015475,3322609,"IlDrago",80,1.04,1.35,4.28,2.02,2016-11-08 13:17:46,13,0
18667629,3393208,"artysem",2,1.22,0,0.44,2.29,2016-11-28 11:31:25,11,0
25752571,3429348,"taurus",500,1.5,1.95,259.75,1.77,2016-12-08 19:02:00,19,0
12725383,3356327,"arielo",1,3,3,2.03,4.67,2016-11-18 02:29:01,2,0
25454913,3427603,"BustaYoFace",2683,1.25,0,670.75,14.68,2016-12-08 07:10:42,7,0
610760,3297941,"iboby",4,1.41,3.25,1.77,3.58,2016-11-01 12:39:12,12,0
20659529,3403006,"cxm_6",112,1.41,1.85,47.99,2.12,2016-12-01 07:31:27,7,0
9145014,3335849,"leonar",22,2,2.95,22.65,3.44,2016-11-12 07:39:42,7,0
12554670,3355187,"crypto2016",2000,1.28,0,560,8.51,2016-11-17 18:47:48,18,0
24675464,3423038,"art14",2,1.07,0,0.14,3.49,2016-12-07 00:34:28,0,0
10370625,3342139,"overa",200,1.21,0,42,2.47,2016-11-14 02:43:54,2,0
7382476,3328277,"janjanjan",1000,1.01,2.68,36.76,1.43,2016-11-10 04:16:15,4,0
25526922,3428026,"Mattman",5,1.25,2.6,1.38,17.97,2016-12-08 10:01:48,10,0
14963029,3371127,"roNgGoLaWe",4,1.1,0,0.4,3.14,2016-11-22 06:45:18,6,0
22321745,3411118,"Mansur",10,1.28,1.4,2.94,2.29,2016-12-03 15:00:13,15,0
4388072,3315779,"zhorapupikov",12,2.29,0,15.48,6.58,2016-11-06 14:32:08,14,0
17910291,3388603,"calvinmoo",1,1.05,1,0.06,1.32,2016-11-27 04:24:34,4,0
17700472,3387281,"koc79",100,1.04,0,4,4.71,2016-11-26 19:34:46,19,0
5981272,3322482,"xylitol_bot",648,1.05,0,32.4,2.25,2016-11-08 12:24:38,12,0
22749337,3413210,"Mansur",10,1.28,0,2.8,5.11,2016-12-04 05:41:20,5,0
24528214,3422230,"skyer",10000,1.19,1.29,2029.46,1.63,2016-12-06 19:02:16,19,0
18568186,3392678,"MartinBot",159,1.27,4.69,50.38,1.44,2016-11-28 07:41:50,7,0
2088283,3305614,"ezekiel123",7600,1.05,0,380,1.42,2016-11-03 17:06:23,17,0
7126530,3327128,"speculyant777",20,1.25,0,5,141.06,2016-11-09 20:13:14,20,0
14545687,3368387,"Cheepot10",75,1.05,0,3.75,1.81,2016-11-21 11:55:02,11,0
11894409,3351203,"mobguy",145,1.05,0,7.25,2.64,2016-11-16 15:32:02,15,0
14649352,3369051,"Pods2",500,1.1,0,50,2.69,2016-11-21 16:13:45,16,0
